"days","AL_Fougamou GA","ASAQ_Fougamou GA","AL_Ndola ZM","ASAQ_Ndola ZM","AL_Pweto CD","ASAQ_Pweto CD","AL_Pamol NG","ASAQ_Pamol NG","AL_Bobo Dioulasso BF","ASAQ_Bobo Dioulasso BF","AL_Gourcy BF","ASAQ_Gourcy BF","AL_Kisumu KE","ASAQ_Kisumu KE","AL_Nimba LR","ASAQ_Nimba LR","AL_Sikasso ML","ASAQ_Sikasso ML","AL_Tororo UG [Yeka]","ASAQ_Tororo UG [Yeka]","AL_Nanoro BF","ASAQ_Nanoro BF","AL_Tororo UG [Bukirwa]","ASAQ_Tororo UG [Bukirwa]"
27.9,0.0164705882352941,0.0160294117647059,0.037536231884058,0.02234375,0.0730952380952381,0.0365116279069767,0.0373780487804878,0.050440251572327,0.166476964769648,0.11739837398374,0.219107142857143,0.12609375,0.0824022346368715,0.148707865168539,0.133307086614173,0.239574468085106,0.342245762711864,0.174549356223176,0.383473684210526,0.369210526315789,0.515875486381323,0.355238095238095,0.531216931216931,0.56948717948718
28,0.0164705882352941,0.0160294117647059,0.037536231884058,0.02265625,0.0736507936507936,0.0369767441860465,0.0377439024390244,0.0512578616352201,0.167777777777778,0.118888888888889,0.220625,0.12796875,0.0840223463687151,0.150056179775281,0.13511811023622,0.241985815602837,0.344279661016949,0.176695278969957,0.386210526315789,0.371842105263158,0.518093385214008,0.358571428571429,0.534444444444444,0.572461538461538
28.1,NA,NA,NA,NA,0.074047619047619,0.0376744186046512,NA,NA,NA,NA,NA,NA,NA,NA,0.137716535433071,0.243475177304965,NA,NA,0.388684210526316,0.374789473684211,NA,NA,NA,NA
28.2,NA,NA,NA,NA,0.0742857142857143,0.037984496124031,NA,NA,NA,NA,NA,NA,NA,NA,0.140393700787402,0.245035460992908,NA,NA,0.391210526315789,0.378052631578947,NA,NA,NA,NA
28.3,NA,NA,NA,NA,0.0748412698412698,0.0384496124031008,NA,NA,NA,NA,NA,NA,NA,NA,0.143070866141732,0.246382978723404,NA,NA,0.393842105263158,0.381631578947368,NA,NA,NA,NA
28.4,NA,NA,NA,NA,0.075,0.0388372093023256,NA,NA,NA,NA,NA,NA,NA,NA,0.145196850393701,0.248652482269504,NA,NA,0.397157894736842,0.384052631578947,NA,NA,NA,NA
28.5,NA,NA,NA,NA,0.0751587301587302,0.0394573643410853,NA,NA,NA,NA,NA,NA,NA,NA,0.147165354330709,0.250141843971631,NA,NA,0.399526315789474,0.386789473684211,NA,NA,NA,NA
28.6,NA,NA,NA,NA,0.0754761904761905,0.039922480620155,NA,NA,NA,NA,NA,NA,NA,NA,0.149370078740157,0.252056737588652,NA,NA,0.402157894736842,0.389263157894737,NA,NA,NA,NA
28.7,NA,NA,NA,NA,0.0758730158730159,0.0403875968992248,NA,NA,NA,NA,NA,NA,NA,NA,0.151653543307087,0.25354609929078,NA,NA,0.404473684210526,0.391210526315789,NA,NA,NA,NA
28.8,NA,NA,NA,NA,0.0761111111111111,0.0408527131782946,NA,NA,NA,NA,NA,NA,NA,NA,0.153700787401575,0.25468085106383,NA,NA,0.407368421052632,0.393684210526316,NA,NA,NA,NA
28.9,NA,NA,NA,NA,0.0763492063492063,0.0412403100775194,NA,NA,NA,NA,NA,NA,NA,NA,0.155590551181102,0.256595744680851,NA,NA,0.410473684210526,0.396842105263158,NA,NA,NA,NA
29,NA,NA,NA,NA,0.0766666666666667,0.0417054263565891,NA,NA,NA,NA,NA,NA,NA,NA,0.157952755905512,0.258297872340426,NA,NA,0.412789473684211,0.400473684210526,NA,NA,NA,NA
29.1,NA,NA,NA,NA,0.0771428571428571,0.0421705426356589,NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.259929078014184,NA,NA,0.415842105263158,0.403157894736842,NA,NA,NA,NA
29.2,NA,NA,NA,NA,0.0776984126984127,0.0426356589147287,NA,NA,NA,NA,NA,NA,NA,NA,0.161653543307087,0.261489361702128,NA,NA,0.418631578947368,0.405684210526316,NA,NA,NA,NA
29.3,NA,NA,NA,NA,0.0780952380952381,0.0434108527131783,NA,NA,NA,NA,NA,NA,NA,NA,0.163307086614173,0.262978723404255,NA,NA,0.421210526315789,0.408368421052632,NA,NA,NA,NA
29.4,NA,NA,NA,NA,0.0784920634920635,0.0437984496124031,NA,NA,NA,NA,NA,NA,NA,NA,0.165196850393701,0.264326241134752,NA,NA,0.423842105263158,0.410947368421053,NA,NA,NA,NA
29.5,NA,NA,NA,NA,0.0791269841269841,0.044031007751938,NA,NA,NA,NA,NA,NA,NA,NA,0.167086614173228,0.265957446808511,NA,NA,0.426157894736842,0.413736842105263,NA,NA,NA,NA
29.6,NA,NA,NA,NA,0.0794444444444444,0.0448837209302326,NA,NA,NA,NA,NA,NA,NA,NA,0.169370078740157,0.267659574468085,NA,NA,0.429,0.416842105263158,NA,NA,NA,NA
29.7,NA,NA,NA,NA,0.0799206349206349,0.0452713178294574,NA,NA,NA,NA,NA,NA,NA,NA,0.171417322834646,0.26886524822695,NA,NA,0.431578947368421,0.419473684210526,NA,NA,NA,NA
29.8,NA,NA,NA,NA,0.0805555555555556,0.0458914728682171,NA,NA,NA,NA,NA,NA,NA,NA,0.172992125984252,0.27063829787234,NA,NA,0.433631578947368,0.421684210526316,NA,NA,NA,NA
29.9,NA,NA,NA,NA,0.0812698412698413,0.0462015503875969,NA,NA,NA,NA,NA,NA,NA,NA,0.174488188976378,0.272836879432624,NA,NA,0.436315789473684,0.423894736842105,NA,NA,NA,NA
30,NA,NA,NA,NA,0.0818253968253968,0.0467441860465116,NA,NA,NA,NA,NA,NA,NA,NA,0.176377952755906,0.273971631205674,NA,NA,0.439052631578947,0.426315789473684,NA,NA,NA,NA
30.1,NA,NA,NA,NA,0.0823809523809524,0.0472093023255814,NA,NA,NA,NA,NA,NA,NA,NA,0.178346456692913,0.275390070921986,NA,NA,0.441947368421053,0.429263157894737,NA,NA,NA,NA
30.2,NA,NA,NA,NA,0.083015873015873,0.0476744186046512,NA,NA,NA,NA,NA,NA,NA,NA,0.180708661417323,0.276879432624113,NA,NA,0.444368421052632,0.432157894736842,NA,NA,NA,NA
30.3,NA,NA,NA,NA,0.0836507936507937,0.0477519379844961,NA,NA,NA,NA,NA,NA,NA,NA,0.182047244094488,0.278936170212766,NA,NA,0.446473684210526,0.434631578947368,NA,NA,NA,NA
30.4,NA,NA,NA,NA,0.0838095238095238,0.047984496124031,NA,NA,NA,NA,NA,NA,NA,NA,0.183937007874016,0.280354609929078,NA,NA,0.448578947368421,0.437368421052632,NA,NA,NA,NA
30.5,NA,NA,NA,NA,0.0842857142857143,0.0482945736434109,NA,NA,NA,NA,NA,NA,NA,NA,0.186220472440945,0.282198581560284,NA,NA,0.451473684210526,0.44,NA,NA,NA,NA
30.6,NA,NA,NA,NA,0.0848412698412698,0.0488372093023256,NA,NA,NA,NA,NA,NA,NA,NA,0.187795275590551,0.284255319148936,NA,NA,0.453631578947368,0.442684210526316,NA,NA,NA,NA
30.7,NA,NA,NA,NA,0.0851587301587302,0.0493023255813953,NA,NA,NA,NA,NA,NA,NA,NA,0.189763779527559,0.286099290780142,NA,NA,0.455947368421053,0.444526315789474,NA,NA,NA,NA
30.8,NA,NA,NA,NA,0.0856349206349206,0.0496899224806202,NA,NA,NA,NA,NA,NA,NA,NA,0.191811023622047,0.288014184397163,NA,NA,0.458052631578947,0.446894736842105,NA,NA,NA,NA
30.9,NA,NA,NA,NA,0.0858730158730159,0.0498449612403101,NA,NA,NA,NA,NA,NA,NA,NA,0.193307086614173,0.289432624113475,NA,NA,0.460210526315789,0.450052631578947,NA,NA,NA,NA
31,NA,NA,NA,NA,0.0863492063492064,0.0501550387596899,NA,NA,NA,NA,NA,NA,NA,NA,0.19503937007874,0.29113475177305,NA,NA,0.463,0.452105263157895,NA,NA,NA,NA
31.1,NA,NA,NA,NA,0.0868253968253968,0.0506201550387597,NA,NA,NA,NA,NA,NA,NA,NA,0.196299212598425,0.292553191489362,NA,NA,0.464842105263158,0.454421052631579,NA,NA,NA,NA
31.2,NA,NA,NA,NA,0.0872222222222222,0.0514728682170543,NA,NA,NA,NA,NA,NA,NA,NA,0.198031496062992,0.294609929078014,NA,NA,0.467105263157895,0.457105263157895,NA,NA,NA,NA
31.3,NA,NA,NA,NA,0.0878571428571429,0.051937984496124,NA,NA,NA,NA,NA,NA,NA,NA,0.200393700787402,0.296028368794326,NA,NA,0.469157894736842,0.460052631578947,NA,NA,NA,NA
31.4,NA,NA,NA,NA,0.0884920634920635,0.0524806201550388,NA,NA,NA,NA,NA,NA,NA,NA,0.202204724409449,0.29758865248227,NA,NA,0.471473684210526,0.463263157894737,NA,NA,NA,NA
31.5,NA,NA,NA,NA,0.0888888888888889,0.0533333333333333,NA,NA,NA,NA,NA,NA,NA,NA,0.204251968503937,0.298581560283688,NA,NA,0.474052631578947,0.465315789473684,NA,NA,NA,NA
31.6,NA,NA,NA,NA,0.089047619047619,0.0535658914728682,NA,NA,NA,NA,NA,NA,NA,NA,0.205354330708661,0.30063829787234,NA,NA,0.476947368421053,0.467789473684211,NA,NA,NA,NA
31.7,NA,NA,NA,NA,0.0893650793650794,0.0537984496124031,NA,NA,NA,NA,NA,NA,NA,NA,0.207795275590551,0.302198581560284,NA,NA,0.478947368421053,0.469789473684211,NA,NA,NA,NA
31.8,NA,NA,NA,NA,0.0899206349206349,0.0541085271317829,NA,NA,NA,NA,NA,NA,NA,NA,0.209527559055118,0.304184397163121,NA,NA,0.481631578947368,0.472315789473684,NA,NA,NA,NA
31.9,NA,NA,NA,NA,0.0904761904761905,0.0546511627906977,NA,NA,NA,NA,NA,NA,NA,NA,0.210944881889764,0.305460992907801,NA,NA,0.483842105263158,0.474263157894737,NA,NA,NA,NA
32,NA,NA,NA,NA,0.0908730158730159,0.0553488372093023,NA,NA,NA,NA,NA,NA,NA,NA,0.21259842519685,0.30709219858156,NA,NA,0.486105263157895,0.477052631578947,NA,NA,NA,NA
32.1,NA,NA,NA,NA,0.0913492063492063,0.0558139534883721,NA,NA,NA,NA,NA,NA,NA,NA,0.214409448818898,0.308297872340426,NA,NA,0.488157894736842,0.479631578947368,NA,NA,NA,NA
32.2,NA,NA,NA,NA,0.091984126984127,0.0566666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0.216220472440945,0.309787234042553,NA,NA,0.491,0.482263157894737,NA,NA,NA,NA
32.3,NA,NA,NA,NA,0.0928571428571429,0.0572868217054264,NA,NA,NA,NA,NA,NA,NA,NA,0.217637795275591,0.310709219858156,NA,NA,0.493,0.484736842105263,NA,NA,NA,NA
32.4,NA,NA,NA,NA,0.0933333333333333,0.0577519379844961,NA,NA,NA,NA,NA,NA,NA,NA,0.219763779527559,0.311985815602837,NA,NA,0.495421052631579,0.486894736842105,NA,NA,NA,NA
32.5,NA,NA,NA,NA,0.093968253968254,0.0586046511627907,NA,NA,NA,NA,NA,NA,NA,NA,0.221732283464567,0.313617021276596,NA,NA,0.497631578947368,0.489263157894737,NA,NA,NA,NA
32.6,NA,NA,NA,NA,0.0942063492063492,0.0588372093023256,NA,NA,NA,NA,NA,NA,NA,NA,0.224251968503937,0.315390070921986,NA,NA,0.499631578947368,0.491894736842105,NA,NA,NA,NA
32.7,NA,NA,NA,NA,0.0946031746031746,0.0593798449612403,NA,NA,NA,NA,NA,NA,NA,NA,0.225826771653543,0.316595744680851,NA,NA,0.502052631578947,0.494578947368421,NA,NA,NA,NA
32.8,NA,NA,NA,NA,0.0950793650793651,0.0598449612403101,NA,NA,NA,NA,NA,NA,NA,NA,0.227874015748031,0.318723404255319,NA,NA,0.504368421052632,0.496842105263158,NA,NA,NA,NA
32.9,NA,NA,NA,NA,0.0954761904761905,0.059922480620155,NA,NA,NA,NA,NA,NA,NA,NA,0.229291338582677,0.320425531914894,NA,NA,0.506631578947368,0.499263157894737,NA,NA,NA,NA
33,NA,NA,NA,NA,0.0961111111111111,0.0605426356589147,NA,NA,NA,NA,NA,NA,NA,NA,0.230866141732283,0.321702127659574,NA,NA,0.508842105263158,0.501421052631579,NA,NA,NA,NA
33.1,NA,NA,NA,NA,0.0963492063492064,0.0613178294573643,NA,NA,NA,NA,NA,NA,NA,NA,0.232283464566929,0.32354609929078,NA,NA,0.511,0.503789473684211,NA,NA,NA,NA
33.2,NA,NA,NA,NA,0.0966666666666667,0.062015503875969,NA,NA,NA,NA,NA,NA,NA,NA,0.234015748031496,0.32531914893617,NA,NA,0.512947368421053,0.505947368421053,NA,NA,NA,NA
33.3,NA,NA,NA,NA,0.0973015873015873,0.0627906976744186,NA,NA,NA,NA,NA,NA,NA,NA,0.236062992125984,0.326524822695035,NA,NA,0.514526315789474,0.507842105263158,NA,NA,NA,NA
33.4,NA,NA,NA,NA,0.0976190476190476,0.0634108527131783,NA,NA,NA,NA,NA,NA,NA,NA,0.23755905511811,0.327730496453901,NA,NA,0.516789473684211,0.510315789473684,NA,NA,NA,NA
33.5,NA,NA,NA,NA,0.0979365079365079,0.0636434108527132,NA,NA,NA,NA,NA,NA,NA,NA,0.239448818897638,0.32936170212766,NA,NA,0.519,0.512736842105263,NA,NA,NA,NA
33.6,NA,NA,NA,NA,0.0985714285714286,0.064031007751938,NA,NA,NA,NA,NA,NA,NA,NA,0.240551181102362,0.330354609929078,NA,NA,0.520631578947368,0.515052631578947,NA,NA,NA,NA
33.7,NA,NA,NA,NA,0.0990476190476191,0.0648062015503876,NA,NA,NA,NA,NA,NA,NA,NA,0.241811023622047,0.331985815602837,NA,NA,0.522789473684211,0.517,NA,NA,NA,NA
33.8,NA,NA,NA,NA,0.0996031746031746,0.0652713178294574,NA,NA,NA,NA,NA,NA,NA,NA,0.243228346456693,0.333687943262411,NA,NA,0.525210526315789,0.518578947368421,NA,NA,NA,NA
33.9,NA,NA,NA,NA,0.10047619047619,0.0661240310077519,NA,NA,NA,NA,NA,NA,NA,NA,0.244724409448819,0.334822695035461,NA,NA,0.527368421052632,0.520947368421053,NA,NA,NA,NA
34,NA,NA,NA,NA,0.100793650793651,0.0665891472868217,NA,NA,NA,NA,NA,NA,NA,NA,0.246062992125984,0.336312056737589,NA,NA,0.529210526315789,0.523263157894737,NA,NA,NA,NA
34.1,NA,NA,NA,NA,0.101269841269841,0.0675968992248062,NA,NA,NA,NA,NA,NA,NA,NA,0.247795275590551,0.338014184397163,NA,NA,0.53078947368421,0.525052631578947,NA,NA,NA,NA
34.2,NA,NA,NA,NA,0.101587301587302,0.068062015503876,NA,NA,NA,NA,NA,NA,NA,NA,0.249370078740157,0.34,NA,NA,0.532526315789474,0.526947368421053,NA,NA,NA,NA
34.3,NA,NA,NA,NA,0.101984126984127,0.0686046511627907,NA,NA,NA,NA,NA,NA,NA,NA,0.250944881889764,0.341347517730496,NA,NA,0.534526315789474,0.529684210526316,NA,NA,NA,NA
34.4,NA,NA,NA,NA,0.102460317460317,0.0691472868217054,NA,NA,NA,NA,NA,NA,NA,NA,0.253070866141732,0.342553191489362,NA,NA,0.536473684210526,0.531947368421053,NA,NA,NA,NA
34.5,NA,NA,NA,NA,0.103015873015873,0.0694573643410853,NA,NA,NA,NA,NA,NA,NA,NA,0.254803149606299,0.343687943262411,NA,NA,0.538052631578947,0.534052631578947,NA,NA,NA,NA
34.6,NA,NA,NA,NA,0.103730158730159,0.0698449612403101,NA,NA,NA,NA,NA,NA,NA,NA,0.256771653543307,0.345248226950355,NA,NA,0.540105263157895,0.536578947368421,NA,NA,NA,NA
34.7,NA,NA,NA,NA,0.104365079365079,0.0705426356589147,NA,NA,NA,NA,NA,NA,NA,NA,0.258740157480315,0.346737588652482,NA,NA,0.542473684210526,0.538631578947368,NA,NA,NA,NA
34.8,NA,NA,NA,NA,0.104920634920635,0.0709302325581395,NA,NA,NA,NA,NA,NA,NA,NA,0.26,0.348297872340426,NA,NA,0.54478947368421,0.540894736842105,NA,NA,NA,NA
34.9,NA,NA,NA,NA,0.105555555555556,0.0717829457364341,NA,NA,NA,NA,NA,NA,NA,NA,0.261811023622047,0.349078014184397,NA,NA,0.546421052631579,0.543315789473684,NA,NA,NA,NA
35,NA,NA,NA,NA,0.105634920634921,0.0726356589147287,NA,NA,NA,NA,NA,NA,NA,NA,0.263149606299213,0.350851063829787,NA,NA,0.548263157894737,0.545210526315789,NA,NA,NA,NA
35.1,NA,NA,NA,NA,0.105793650793651,0.0731782945736434,NA,NA,NA,NA,NA,NA,NA,NA,0.264488188976378,0.352127659574468,NA,NA,0.549578947368421,0.547526315789474,NA,NA,NA,NA
35.2,NA,NA,NA,NA,0.106111111111111,0.0736434108527132,NA,NA,NA,NA,NA,NA,NA,NA,0.266692913385827,0.353971631205674,NA,NA,0.551684210526316,0.549736842105263,NA,NA,NA,NA
35.3,NA,NA,NA,NA,0.106507936507937,0.074031007751938,NA,NA,NA,NA,NA,NA,NA,NA,0.268110236220472,0.355673758865248,NA,NA,0.553368421052632,0.552368421052632,NA,NA,NA,NA
35.4,NA,NA,NA,NA,0.106904761904762,0.0744961240310077,NA,NA,NA,NA,NA,NA,NA,NA,0.27007874015748,0.357659574468085,NA,NA,0.555421052631579,0.554105263157895,NA,NA,NA,NA
35.5,NA,NA,NA,NA,0.107460317460317,0.0753488372093023,NA,NA,NA,NA,NA,NA,NA,NA,0.272204724409449,0.359078014184397,NA,NA,0.557368421052632,0.555684210526316,NA,NA,NA,NA
35.6,NA,NA,NA,NA,0.107936507936508,0.0755813953488372,NA,NA,NA,NA,NA,NA,NA,NA,0.274645669291339,0.360070921985816,NA,NA,0.559736842105263,0.558052631578947,NA,NA,NA,NA
35.7,NA,NA,NA,NA,0.108095238095238,0.076046511627907,NA,NA,NA,NA,NA,NA,NA,NA,0.276062992125984,0.361985815602837,NA,NA,0.561842105263158,0.560263157894737,NA,NA,NA,NA
35.8,NA,NA,NA,NA,0.108809523809524,0.0764341085271318,NA,NA,NA,NA,NA,NA,NA,NA,0.277795275590551,0.363475177304965,NA,NA,0.563736842105263,0.562052631578947,NA,NA,NA,NA
35.9,NA,NA,NA,NA,0.109444444444444,0.0768992248062016,NA,NA,NA,NA,NA,NA,NA,NA,0.279448818897638,0.365177304964539,NA,NA,0.565473684210526,0.564105263157895,NA,NA,NA,NA
36,NA,NA,NA,NA,0.10984126984127,0.0775193798449612,NA,NA,NA,NA,NA,NA,NA,NA,0.280944881889764,0.366595744680851,NA,NA,0.567421052631579,0.566421052631579,NA,NA,NA,NA
36.1,NA,NA,NA,NA,0.110555555555556,0.077984496124031,NA,NA,NA,NA,NA,NA,NA,NA,0.28259842519685,0.368014184397163,NA,NA,0.569157894736842,0.567947368421053,NA,NA,NA,NA
36.2,NA,NA,NA,NA,0.110793650793651,0.0786046511627907,NA,NA,NA,NA,NA,NA,NA,NA,0.284488188976378,0.36886524822695,NA,NA,0.570842105263158,0.570052631578947,NA,NA,NA,NA
36.3,NA,NA,NA,NA,0.111507936507937,0.0793798449612403,NA,NA,NA,NA,NA,NA,NA,NA,0.286141732283465,0.370141843971631,NA,NA,0.572157894736842,0.572052631578947,NA,NA,NA,NA
36.4,NA,NA,NA,NA,0.111904761904762,0.08,NA,NA,NA,NA,NA,NA,NA,NA,0.287322834645669,0.371205673758865,NA,NA,0.574052631578947,0.574368421052632,NA,NA,NA,NA
36.5,NA,NA,NA,NA,0.112539682539683,0.0804651162790698,NA,NA,NA,NA,NA,NA,NA,NA,0.289291338582677,0.372836879432624,NA,NA,0.576263157894737,0.576052631578947,NA,NA,NA,NA
36.6,NA,NA,NA,NA,0.113015873015873,0.0811627906976744,NA,NA,NA,NA,NA,NA,NA,NA,0.290866141732283,0.373900709219858,NA,NA,0.578263157894737,0.577736842105263,NA,NA,NA,NA
36.7,NA,NA,NA,NA,0.113412698412698,0.0818604651162791,NA,NA,NA,NA,NA,NA,NA,NA,0.292204724409449,0.375390070921986,NA,NA,0.579736842105263,0.579631578947368,NA,NA,NA,NA
36.8,NA,NA,NA,NA,0.113968253968254,0.0823255813953488,NA,NA,NA,NA,NA,NA,NA,NA,0.294173228346457,0.377021276595745,NA,NA,0.581842105263158,0.581789473684211,NA,NA,NA,NA
36.9,NA,NA,NA,NA,0.114444444444444,0.0825581395348837,NA,NA,NA,NA,NA,NA,NA,NA,0.296141732283465,0.378156028368794,NA,NA,0.583421052631579,0.583842105263158,NA,NA,NA,NA
37,NA,NA,NA,NA,0.114761904761905,0.0831782945736434,NA,NA,NA,NA,NA,NA,NA,NA,0.298188976377953,0.37936170212766,NA,NA,0.585315789473684,0.585421052631579,NA,NA,NA,NA
37.1,NA,NA,NA,NA,0.11531746031746,0.0837209302325581,NA,NA,NA,NA,NA,NA,NA,NA,0.299763779527559,0.380851063829787,NA,NA,0.587105263157895,0.587157894736842,NA,NA,NA,NA
37.2,NA,NA,NA,NA,0.11547619047619,0.0841860465116279,NA,NA,NA,NA,NA,NA,NA,NA,0.301496062992126,0.382198581560284,NA,NA,0.589052631578947,0.589105263157895,NA,NA,NA,NA
37.3,NA,NA,NA,NA,0.116031746031746,0.0847286821705426,NA,NA,NA,NA,NA,NA,NA,NA,0.303149606299213,0.383333333333333,NA,NA,0.590684210526316,0.590631578947368,NA,NA,NA,NA
37.4,NA,NA,NA,NA,0.116507936507937,0.0855813953488372,NA,NA,NA,NA,NA,NA,NA,NA,0.303858267716535,0.38468085106383,NA,NA,0.592526315789474,0.592578947368421,NA,NA,NA,NA
37.5,NA,NA,NA,NA,0.116984126984127,0.086046511627907,NA,NA,NA,NA,NA,NA,NA,NA,0.30503937007874,0.386241134751773,NA,NA,0.593894736842105,0.594789473684211,NA,NA,NA,NA
37.6,NA,NA,NA,NA,0.117460317460317,0.0866666666666667,NA,NA,NA,NA,NA,NA,NA,NA,0.306929133858268,0.387943262411348,NA,NA,0.596315789473684,0.596157894736842,NA,NA,NA,NA
37.7,NA,NA,NA,NA,0.117857142857143,0.0868992248062015,NA,NA,NA,NA,NA,NA,NA,NA,0.308661417322835,0.389219858156028,NA,NA,0.598157894736842,0.597578947368421,NA,NA,NA,NA
37.8,NA,NA,NA,NA,0.118253968253968,0.0872093023255814,NA,NA,NA,NA,NA,NA,NA,NA,0.31,0.390709219858156,NA,NA,0.600368421052632,0.599421052631579,NA,NA,NA,NA
37.9,NA,NA,NA,NA,0.118809523809524,0.087906976744186,NA,NA,NA,NA,NA,NA,NA,NA,0.311259842519685,0.392340425531915,NA,NA,0.601947368421053,0.600578947368421,NA,NA,NA,NA
38,NA,NA,NA,NA,0.119285714285714,0.0883720930232558,NA,NA,NA,NA,NA,NA,NA,NA,0.312834645669291,0.393475177304965,NA,NA,0.603210526315789,0.602263157894737,NA,NA,NA,NA
38.1,NA,NA,NA,NA,0.119444444444444,0.0889922480620155,NA,NA,NA,NA,NA,NA,NA,NA,0.314015748031496,0.394468085106383,NA,NA,0.604736842105263,0.604315789473684,NA,NA,NA,NA
38.2,NA,NA,NA,NA,0.12,0.090077519379845,NA,NA,NA,NA,NA,NA,NA,NA,0.315826771653543,0.395602836879433,NA,NA,0.606842105263158,0.606052631578947,NA,NA,NA,NA
38.3,NA,NA,NA,NA,0.120714285714286,0.0903875968992248,NA,NA,NA,NA,NA,NA,NA,NA,0.31755905511811,0.397163120567376,NA,NA,0.608315789473684,0.607210526315789,NA,NA,NA,NA
38.4,NA,NA,NA,NA,0.121190476190476,0.0910077519379845,NA,NA,NA,NA,NA,NA,NA,NA,0.319527559055118,0.398368794326241,NA,NA,0.610789473684211,0.609526315789474,NA,NA,NA,NA
38.5,NA,NA,NA,NA,0.121904761904762,0.092015503875969,NA,NA,NA,NA,NA,NA,NA,NA,0.321338582677165,0.399574468085106,NA,NA,0.613,0.610947368421053,NA,NA,NA,NA
38.6,NA,NA,NA,NA,0.122222222222222,0.0927906976744186,NA,NA,NA,NA,NA,NA,NA,NA,0.323070866141732,0.400709219858156,NA,NA,0.614684210526316,0.612421052631579,NA,NA,NA,NA
38.7,NA,NA,NA,NA,0.122539682539683,0.0932558139534884,NA,NA,NA,NA,NA,NA,NA,NA,0.324173228346457,0.401631205673759,NA,NA,0.616578947368421,0.613947368421053,NA,NA,NA,NA
38.8,NA,NA,NA,NA,0.122857142857143,0.0937984496124031,NA,NA,NA,NA,NA,NA,NA,NA,0.325590551181102,0.402836879432624,NA,NA,0.618631578947368,0.615421052631579,NA,NA,NA,NA
38.9,NA,NA,NA,NA,0.123174603174603,0.0944961240310078,NA,NA,NA,NA,NA,NA,NA,NA,0.327086614173228,0.403900709219858,NA,NA,0.620052631578947,0.617368421052632,NA,NA,NA,NA
39,NA,NA,NA,NA,0.123492063492063,0.0948062015503876,NA,NA,NA,NA,NA,NA,NA,NA,0.328503937007874,0.404609929078014,NA,NA,0.621842105263158,0.619263157894737,NA,NA,NA,NA
39.1,NA,NA,NA,NA,0.123968253968254,0.0951162790697674,NA,NA,NA,NA,NA,NA,NA,NA,0.32992125984252,0.405744680851064,NA,NA,0.623157894736842,0.620736842105263,NA,NA,NA,NA
39.2,NA,NA,NA,NA,0.124365079365079,0.0956589147286822,NA,NA,NA,NA,NA,NA,NA,NA,0.331338582677165,0.407163120567376,NA,NA,0.625,0.622578947368421,NA,NA,NA,NA
39.3,NA,NA,NA,NA,0.12484126984127,0.095968992248062,NA,NA,NA,NA,NA,NA,NA,NA,0.332204724409449,0.407943262411348,NA,NA,0.626947368421053,0.624263157894737,NA,NA,NA,NA
39.4,NA,NA,NA,NA,0.125238095238095,0.0963565891472868,NA,NA,NA,NA,NA,NA,NA,NA,0.333622047244094,0.40886524822695,NA,NA,0.628263157894737,0.626210526315789,NA,NA,NA,NA
39.5,NA,NA,NA,NA,0.12547619047619,0.0965116279069767,NA,NA,NA,NA,NA,NA,NA,NA,0.335196850393701,0.41,NA,NA,0.629684210526316,0.627789473684211,NA,NA,NA,NA
39.6,NA,NA,NA,NA,0.125793650793651,0.0972093023255814,NA,NA,NA,NA,NA,NA,NA,NA,0.336771653543307,0.411347517730496,NA,NA,0.631368421052632,0.629473684210526,NA,NA,NA,NA
39.7,NA,NA,NA,NA,0.126349206349206,0.0975193798449612,NA,NA,NA,NA,NA,NA,NA,NA,0.338267716535433,0.412411347517731,NA,NA,0.632894736842105,0.631315789473684,NA,NA,NA,NA
39.8,NA,NA,NA,NA,0.126825396825397,0.097984496124031,NA,NA,NA,NA,NA,NA,NA,NA,0.340393700787402,0.413404255319149,NA,NA,0.634315789473684,0.632789473684211,NA,NA,NA,NA
39.9,NA,NA,NA,NA,0.127142857142857,0.0983720930232558,NA,NA,NA,NA,NA,NA,NA,NA,0.341732283464567,0.414539007092199,NA,NA,0.635368421052632,0.634210526315789,NA,NA,NA,NA
40,NA,NA,NA,NA,0.127380952380952,0.0989147286821705,NA,NA,NA,NA,NA,NA,NA,NA,0.342834645669291,0.416241134751773,NA,NA,0.636736842105263,0.635684210526316,NA,NA,NA,NA
40.1,NA,NA,NA,NA,0.128253968253968,0.0996124031007752,NA,NA,NA,NA,NA,NA,NA,NA,0.344173228346457,0.417801418439716,NA,NA,0.638263157894737,0.637368421052632,NA,NA,NA,NA
40.2,NA,NA,NA,NA,0.128730158730159,0.0998449612403101,NA,NA,NA,NA,NA,NA,NA,NA,0.345433070866142,0.419007092198582,NA,NA,0.639526315789474,0.638894736842105,NA,NA,NA,NA
40.3,NA,NA,NA,NA,0.129206349206349,0.10015503875969,NA,NA,NA,NA,NA,NA,NA,NA,0.346850393700787,0.420354609929078,NA,NA,0.641,0.640473684210526,NA,NA,NA,NA
40.4,NA,NA,NA,NA,0.12968253968254,0.10062015503876,NA,NA,NA,NA,NA,NA,NA,NA,0.347952755905512,0.421914893617021,NA,NA,0.642210526315789,0.642736842105263,NA,NA,NA,NA
